id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
21,0,1,1,6,0.24509541317717962,0.0021578909817834024,https://openalex.org/W2958473689
1275,0,1,1,7,0.2506370122966563,0.0023578778318477374,https://openalex.org/W2404421203
655,0,1,1,23,0.2963488934008801,0.025036196576053226,https://openalex.org/W2944847846
453,0,1,1,18,0.3026917536523994,0.01554183745992522,https://openalex.org/W2074658733
944,0,1,1,11,0.2624573640508297,0.00485049076521542,https://openalex.org/W2197490289
798,0,1,1,20,0.27243910978653973,0.014402985722078659,https://openalex.org/W2794731236
956,0,13,6,3,0.228347736588044,0.0004694120183833925,https://openalex.org/W2766197219
958,0,1,1,48,0.28892144640957756,0.006520738591041953,https://openalex.org/W2949506841
774,0,1,1,11,0.28198756925899054,0.009716398447249718,https://openalex.org/W2810855816
435,0,1,1,6,0.24401636991198014,0.0015795477522431763,https://openalex.org/W2801633276
838,0,1,1,16,0.27128076878482704,0.004694209560603943,https://openalex.org/W2942435959
405,0,1,1,18,0.2455890484809872,0.0010904927879037017,https://openalex.org/W2089732239
601,0,1,1,37,0.276238225443551,0.0065358735398156915,https://openalex.org/W2258774478
941,0,1,1,25,0.2395423281185095,0.0011283386747572555,https://openalex.org/W2738298201
509,0,13,1,19,0.24501880376024546,0.001158087919807293,https://openalex.org/W2774301662
610,0,1,1,11,0.26445593089839015,0.003539811130243767,https://openalex.org/W4289253581
809,0,1,1,12,0.23038989420206982,0.0005056383289036194,https://openalex.org/W2109467222
423,0,1,1,7,0.22200987660667976,0.00035472157614704355,https://openalex.org/W2426616886
424,0,1,1,9,0.24469101940738897,0.0007060745223580375,https://openalex.org/W2158585514
425,0,1,1,8,0.2253468628423284,0.0002874572755143801,https://openalex.org/W2346496776
768,0,13,1,8,0.27822716307730944,0.0051495417939260504,https://openalex.org/W2624704543
525,0,1,1,24,0.2530527628763465,0.0016116850185025845,https://openalex.org/W4289048625
1122,0,1,1,12,0.22817681762353195,0.0005184086759303442,https://openalex.org/W2066568096
535,0,1,1,7,0.22432427579455855,0.00028787821547040853,https://openalex.org/W4300596132
15,0,19,1,21,0.2770331756556115,0.03575289265415239,https://openalex.org/W2945377850
406,0,19,1,60,0.2997157586962364,0.08620652206461478,https://openalex.org/W2800487529
2480,0,11,1,82,0.299454055348761,0.07423693764573572,https://openalex.org/W2810491782
118,0,19,1,53,0.2985904179251617,0.0835254290841521,https://openalex.org/W2914023611
454,0,1,1,14,0.2678248784757271,0.008053277449340191,https://openalex.org/W2908399813
1090,0,1,1,17,0.2935899470417709,0.015249002649043625,https://openalex.org/W2903989299
3360,0,19,1,62,0.28401636181214784,0.09690493281695745,https://openalex.org/W2897498392
1052,0,19,1,8,0.25082031860907333,0.004922267251161203,https://openalex.org/W2931704807
1041,0,1,1,21,0.2566869116438554,0.003116541133806595,https://openalex.org/W2922096344
407,0,1,5,9,0.22376625520800492,0.0002434961548120969,https://openalex.org/W2793695946
640,0,1,5,5,0.2741678879889426,0.002410765028139457,https://openalex.org/W2899405126
408,0,1,1,10,0.2385737439222042,0.0017884585222005156,https://openalex.org/W2587810711
410,0,1,1,11,0.2464383414268704,0.002592465457924444,https://openalex.org/W2767846971
549,0,1,1,10,0.2659556082886146,0.005214256297648736,https://openalex.org/W2744111130
415,0,1,1,19,0.25283122656824847,0.004731205493060577,https://openalex.org/W2944827548
953,0,1,1,8,0.2395841640925074,0.00044520171449811784,https://openalex.org/W2606639769
1002,0,1,1,5,0.23116636939001126,0.000711740840264872,https://openalex.org/W2745239339
515,0,1,1,11,0.270625178053398,0.0059885870831162145,https://openalex.org/W2789740298
409,0,1,1,15,0.26662760496650617,0.0016176474828712931,https://openalex.org/W2030266502
657,0,1,1,3,0.21924229304022283,0.00010330097122641872,https://openalex.org/W2894238602
907,0,1,11,2,0.22148117498327738,6.970324375443663e-05,https://openalex.org/W1119290908
769,0,1,1,9,0.23402550902932986,0.0003118976166544743,https://openalex.org/W2775083727
965,0,1,1,54,0.28979118617431726,0.0049625050864857195,https://openalex.org/W2947810090
5949,0,1,1,65,0.3234040260629868,0.013453988800232993,https://openalex.org/W2277497547
411,0,1,1,6,0.25071717582978603,0.0007568734997891719,https://openalex.org/W2090187035
448,0,1,1,20,0.24798644688438093,0.0013324745412088433,https://openalex.org/W2473002198
365,0,1,1,18,0.24448387587821677,0.0008635048408305867,https://openalex.org/W1502765847
417,0,1,1,13,0.25580141299756176,0.004827514517451717,https://openalex.org/W1532315553
1506,0,19,1,7,0.24147140073097592,0.005483935984041081,https://openalex.org/W2102970752
592,0,1,1,1,0.20022609415109274,2.2047753246600877e-05,https://openalex.org/W1984874585
